Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
0.5.5,Safari 12,,2019-07-09 17:12:45,2019-07-09 17:32:33,19m - 48.630s,FAILED
,,,,,,
Test Cases/COLLECTION PAGE/Sort,Safari 12,,2019-07-09 17:12:45,2019-07-09 17:14:22,1m - 36.631s,PASSED
"callTestCase(findTestCase(""CALL - URL""), [:], STOP_ON_FAILURE)",Safari 12,,2019-07-09 17:12:46,2019-07-09 17:12:56,10.329s,PASSED
delay(2),Safari 12,,2019-07-09 17:12:56,2019-07-09 17:12:58,2.022s,PASSED
"click(findTestObject(""APOLLO- Desktop/Burger Menu/Burgermenu""))",Safari 12,,2019-07-09 17:12:58,2019-07-09 17:13:06,7.524s,PASSED
delay(2),Safari 12,,2019-07-09 17:13:06,2019-07-09 17:13:08,2.003s,PASSED
"click(findTestObject(""APOLLO- Desktop/Burger Menu/Shop food""))",Safari 12,,2019-07-09 17:13:08,2019-07-09 17:13:08,0.085s,PASSED
delay(2),Safari 12,,2019-07-09 17:13:08,2019-07-09 17:13:10,2.007s,PASSED
"click(findTestObject(""APOLLO- Desktop/Burger Menu/Beef""))",Safari 12,,2019-07-09 17:13:10,2019-07-09 17:13:10,0.047s,PASSED
delay(2),Safari 12,,2019-07-09 17:13:10,2019-07-09 17:13:12,2.007s,PASSED
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-09 17:13:12,2019-07-09 17:13:12,0.019s,PASSED
delay(2),Safari 12,,2019-07-09 17:13:12,2019-07-09 17:13:14,2.004s,PASSED
"click(findTestObject(""APOLLO- Desktop/Collection page/Beef skewers""))",Safari 12,,2019-07-09 17:13:14,2019-07-09 17:13:14,0.003s,NOT_RUN
"executeJavaScript(""var previewBar = document.getElementById(""preview-bar-iframe""); previewBar.style.display = ""none"";"", [])",Safari 12,,2019-07-09 17:13:14,2019-07-09 17:13:14,0.002s,NOT_RUN
delay(2),Safari 12,,2019-07-09 17:13:14,2019-07-09 17:13:14,0.001s,NOT_RUN
delay(2),Safari 12,,2019-07-09 17:13:14,2019-07-09 17:13:14,0.000s,NOT_RUN
"click(findTestObject(""APOLLO- Desktop/Burger Menu/Shop food""))",Safari 12,,2019-07-09 17:13:14,2019-07-09 17:13:14,0.001s,NOT_RUN
